Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1706511600;29.01.2024 09:00;100,58
1706515200;29.01.2024 10:00;88,39
1706518800;29.01.2024 11:00;78,9
1706522400;29.01.2024 12:00;71,27
1706526000;29.01.2024 13:00;70,24
1706529600;29.01.2024 14:00;74,12
1706533200;29.01.2024 15:00;81,48
1706536800;29.01.2024 16:00;99,16
1706540400;29.01.2024 17:00;111,94
1706544000;29.01.2024 18:00;127,33
1706547600;29.01.2024 19:00;116,1
1706551200;29.01.2024 20:00;107,52
1706554800;29.01.2024 21:00;92,3
1706558400;29.01.2024 22:00;86,51
1706562000;29.01.2024 23:00;83,37
1706565600;30.01.2024 00:00;78,36
1706569200;30.01.2024 01:00;71,94
1706572800;30.01.2024 02:00;68,78
1706576400;30.01.2024 03:00;69,37
1706580000;30.01.2024 04:00;67,33
1706583600;30.01.2024 05:00;67,03
1706587200;30.01.2024 06:00;88,01
1706590800;30.01.2024 07:00;98,31
1706594400;30.01.2024 08:00;116,21
1706598000;30.01.2024 09:00;135,21
1706601600;30.01.2024 10:00;97,02
1706605200;30.01.2024 11:00;88,07
1706608800;30.01.2024 12:00;98,41
1706612400;30.01.2024 13:00;100
1706616000;30.01.2024 14:00;100,02
1706619600;30.01.2024 15:00;100,03
1706623200;30.01.2024 16:00;102,21
1706626800;30.01.2024 17:00;114,68
1706630400;30.01.2024 18:00;114,57
1706634000;30.01.2024 19:00;102,89
1706637600;30.01.2024 20:00;98,72
1706641200;30.01.2024 21:00;100,66
1706644800;30.01.2024 22:00;79,65
1706648400;30.01.2024 23:00;69,85
1706652000;31.01.2024 00:00;71,75
1706655600;31.01.2024 01:00;69,45
1706659200;31.01.2024 02:00;68,02
1706662800;31.01.2024 03:00;70,89
1706666400;31.01.2024 04:00;69,82
1706670000;31.01.2024 05:00;68,35
1706673600;31.01.2024 06:00;72,38
1706677200;31.01.2024 07:00;81,54
1706680800;31.01.2024 08:00;106,99
1706684400;31.01.2024 09:00;112,9
1706688000;31.01.2024 10:00;116,92
1706691600;31.01.2024 11:00;82,98
1706695200;31.01.2024 12:00;77,09
1706698800;31.01.2024 13:00;74,91
1706702400;31.01.2024 14:00;78,29
1706706000;31.01.2024 15:00;85,22
1706709600;31.01.2024 16:00;98,51
1706713200;31.01.2024 17:00;101,55
1706716800;31.01.2024 18:00;104,39
1706720400;31.01.2024 19:00;100,81
1706724000;31.01.2024 20:00;103,26
1706727600;31.01.2024 21:00;87,52
1706731200;31.01.2024 22:00;29,38
1706734800;31.01.2024 23:00;12,92
1706738400;01.02.2024 00:00;-2,02
1706742000;01.02.2024 01:00;26,94
1706745600;01.02.2024 02:00;32,53
1706749200;01.02.2024 03:00;26,71
1706752800;01.02.2024 04:00;38,22
1706756400;01.02.2024 05:00;27,71
1706760000;01.02.2024 06:00;20,1
1706763600;01.02.2024 07:00;72,59
1706767200;01.02.2024 08:00;76,75
1706770800;01.02.2024 09:00;80,13
1706774400;01.02.2024 10:00;80,22
1706778000;01.02.2024 11:00;79,61
1706781600;01.02.2024 12:00;77,51
1706785200;01.02.2024 13:00;67,99
1706788800;01.02.2024 14:00;63,96
1706792400;01.02.2024 15:00;71,89
1706796000;01.02.2024 16:00;75,1
1706799600;01.02.2024 17:00;78,82
1706803200;01.02.2024 18:00;78,18
1706806800;01.02.2024 19:00;79,48
1706810400;01.02.2024 20:00;78,62
1706814000;01.02.2024 21:00;77,49
1706817600;01.02.2024 22:00;50,51
1706821200;01.02.2024 23:00;15,07
1706824800;02.02.2024 00:00;10,03
1706828400;02.02.2024 01:00;56,85
1706832000;02.02.2024 02:00;58,62
1706835600;02.02.2024 03:00;58
1706839200;02.02.2024 04:00;54,69
1706842800;02.02.2024 05:00;54,79
1706846400;02.02.2024 06:00;53,18
1706850000;02.02.2024 07:00;79,26
1706853600;02.02.2024 08:00;88,47
1706857200;02.02.2024 09:00;92,68
1706860800;02.02.2024 10:00;89,84
1706864400;02.02.2024 11:00;81,48
1706868000;02.02.2024 12:00;78,16
1706871600;02.02.2024 13:00;78,7
1706875200;02.02.2024 14:00;78,74
1706878800;02.02.2024 15:00;80,81
1706882400;02.02.2024 16:00;83,82
1706886000;02.02.2024 17:00;83,99
1706889600;02.02.2024 18:00;83,77
1706893200;02.02.2024 19:00;79,21
1706896800;02.02.2024 20:00;76,73
1706900400;02.02.2024 21:00;73,16
1706904000;02.02.2024 22:00;30,16
1706907600;02.02.2024 23:00;11,93
1706911200;03.02.2024 00:00;14,44
1706914800;03.02.2024 01:00;40,27
1706918400;03.02.2024 02:00;42,75
1706922000;03.02.2024 03:00;37,57
1706925600;03.02.2024 04:00;26,68
1706929200;03.02.2024 05:00;31,28
1706932800;03.02.2024 06:00;10,29
1706936400;03.02.2024 07:00;35,38
1706940000;03.02.2024 08:00;56,28
1706943600;03.02.2024 09:00;57,99
1706947200;03.02.2024 10:00;53,66
1706950800;03.02.2024 11:00;44,42
1706954400;03.02.2024 12:00;37,95
1706958000;03.02.2024 13:00;36,17
1706961600;03.02.2024 14:00;35,68
1706965200;03.02.2024 15:00;42,44
1706968800;03.02.2024 16:00;50,09
1706972400;03.02.2024 17:00;62,44
1706976000;03.02.2024 18:00;72,24
1706979600;03.02.2024 19:00;76,96
1706983200;03.02.2024 20:00;48,36
1706986800;03.02.2024 21:00;71,11
1706990400;03.02.2024 22:00;19,98
1706994000;03.02.2024 23:00;12,09
1706997600;04.02.2024 00:00;12,08
1707001200;04.02.2024 01:00;20,07
1707004800;04.02.2024 02:00;17,09
1707008400;04.02.2024 03:00;16,2
1707012000;04.02.2024 04:00;11,68
1707015600;04.02.2024 05:00;12,91
1707019200;04.02.2024 06:00;17,45
1707022800;04.02.2024 07:00;13,93
1707026400;04.02.2024 08:00;18,22
1707030000;04.02.2024 09:00;24,93
1707033600;04.02.2024 10:00;24,51
1707037200;04.02.2024 11:00;20,09
1707040800;04.02.2024 12:00;19,2
1707044400;04.02.2024 13:00;16,84
1707048000;04.02.2024 14:00;9,62
1707051600;04.02.2024 15:00;22,84
1707055200;04.02.2024 16:00;49,06
1707058800;04.02.2024 17:00;59,79
1707062400;04.02.2024 18:00;64,4
1707066000;04.02.2024 19:00;64,4
1707069600;04.02.2024 20:00;63,59
1707073200;04.02.2024 21:00;60,99
1707076800;04.02.2024 22:00;54,98
1707080400;04.02.2024 23:00;40,99
1707084000;05.02.2024 00:00;23,1
1707087600;05.02.2024 01:00;16,17
1707091200;05.02.2024 02:00;16,33
1707094800;05.02.2024 03:00;9,67
1707098400;05.02.2024 04:00;4,99
1707102000;05.02.2024 05:00;7,01
1707105600;05.02.2024 06:00;45,38
1707109200;05.02.2024 07:00;78,53
1707112800;05.02.2024 08:00;85,07
1707116400;05.02.2024 09:00;85,07
1707120000;05.02.2024 10:00;78,73
1707123600;05.02.2024 11:00;85,01
1707127200;05.02.2024 12:00;43,79
1707130800;05.02.2024 13:00;48,02
1707134400;05.02.2024 14:00;48,54
1707138000;05.02.2024 15:00;78,77
1707141600;05.02.2024 16:00;87,76
1707145200;05.02.2024 17:00;90,07
1707148800;05.02.2024 18:00;98,2
1707152400;05.02.2024 19:00;98,5
1707156000;05.02.2024 20:00;94,88
1707159600;05.02.2024 21:00;87,97
1707163200;05.02.2024 22:00;81,19
1707166800;05.02.2024 23:00;79,18
1707170400;06.02.2024 00:00;67,63
1707174000;06.02.2024 01:00;53,8
1707177600;06.02.2024 02:00;53,17
1707181200;06.02.2024 03:00;53,2
1707184800;06.02.2024 04:00;53,21
1707188400;06.02.2024 05:00;69,63
1707192000;06.02.2024 06:00;249,91
1707195600;06.02.2024 07:00;120
1707199200;06.02.2024 08:00;192,01
1707202800;06.02.2024 09:00;126,46
1707206400;06.02.2024 10:00;146,5
1707210000;06.02.2024 11:00;100,02
1707213600;06.02.2024 12:00;100,02
1707217200;06.02.2024 13:00;100,01
1707220800;06.02.2024 14:00;100
1707224400;06.02.2024 15:00;100,05
1707228000;06.02.2024 16:00;119,99
1707231600;06.02.2024 17:00;200
1707235200;06.02.2024 18:00;249,93
1707238800;06.02.2024 19:00;170,05
1707242400;06.02.2024 20:00;154,99
1707246000;06.02.2024 21:00;96,22
1707249600;06.02.2024 22:00;120
1707253200;06.02.2024 23:00;119,99
1707256800;07.02.2024 00:00;55,06
1707260400;07.02.2024 01:00;54,91
1707264000;07.02.2024 02:00;52,37
1707267600;07.02.2024 03:00;50,65
1707271200;07.02.2024 04:00;50,65
1707274800;07.02.2024 05:00;56,03
1707278400;07.02.2024 06:00;89
1707282000;07.02.2024 07:00;84,61
1707285600;07.02.2024 08:00;138,59
1707289200;07.02.2024 09:00;108,13
1707292800;07.02.2024 10:00;122,53
1707296400;07.02.2024 11:00;121,31
1707300000;07.02.2024 12:00;106,02
1707303600;07.02.2024 13:00;75,82
1707307200;07.02.2024 14:00;118,28
1707310800;07.02.2024 15:00;126,39
1707314400;07.02.2024 16:00;150,82
1707318000;07.02.2024 17:00;130,6
1707321600;07.02.2024 18:00;134,1
1707325200;07.02.2024 19:00;138,39
1707328800;07.02.2024 20:00;109,7
1707332400;07.02.2024 21:00;99,91
1707336000;07.02.2024 22:00;98,52
1707339600;07.02.2024 23:00;95,55
1707343200;08.02.2024 00:00;95,12
1707346800;08.02.2024 01:00;102,36
1707350400;08.02.2024 02:00;88,98
1707354000;08.02.2024 03:00;79,99
1707357600;08.02.2024 04:00;72,17
1707361200;08.02.2024 05:00;89,52
1707364800;08.02.2024 06:00;133,51
1707368400;08.02.2024 07:00;134,72
1707372000;08.02.2024 08:00;131,61
1707375600;08.02.2024 09:00;133,76
1707379200;08.02.2024 10:00;113,55
1707382800;08.02.2024 11:00;97,79
1707386400;08.02.2024 12:00;91,87
1707390000;08.02.2024 13:00;89,38
1707393600;08.02.2024 14:00;90,98
1707397200;08.02.2024 15:00;111,54
1707400800;08.02.2024 16:00;110,42
1707404400;08.02.2024 17:00;123,38
1707408000;08.02.2024 18:00;132,81
1707411600;08.02.2024 19:00;127,7
1707415200;08.02.2024 20:00;127,93
1707418800;08.02.2024 21:00;120,39
1707422400;08.02.2024 22:00;112,67
1707426000;08.02.2024 23:00;101,59
1707429600;09.02.2024 00:00;88,25
1707433200;09.02.2024 01:00;80,97
1707436800;09.02.2024 02:00;79,48
1707440400;09.02.2024 03:00;79,48
1707444000;09.02.2024 04:00;81,1
1707447600;09.02.2024 05:00;120,97
1707451200;09.02.2024 06:00;166,92
1707454800;09.02.2024 07:00;194,64
1707458400;09.02.2024 08:00;249,94
1707462000;09.02.2024 09:00;248,42
1707465600;09.02.2024 10:00;199,99
1707469200;09.02.2024 11:00;86,88
1707472800;09.02.2024 12:00;88,64
1707476400;09.02.2024 13:00;102,98
1707480000;09.02.2024 14:00;114,96
1707483600;09.02.2024 15:00;140,76
1707487200;09.02.2024 16:00;200
1707490800;09.02.2024 17:00;155
1707494400;09.02.2024 18:00;168
1707498000;09.02.2024 19:00;170
1707501600;09.02.2024 20:00;95,06
1707505200;09.02.2024 21:00;155
1707508800;09.02.2024 22:00;199,99
1707512400;09.02.2024 23:00;112,88
1707516000;10.02.2024 00:00;96,17
1707519600;10.02.2024 01:00;91,24
1707523200;10.02.2024 02:00;64,08
1707526800;10.02.2024 03:00;64,4
1707530400;10.02.2024 04:00;64,39
1707534000;10.02.2024 05:00;64,41
1707537600;10.02.2024 06:00;69,07
1707541200;10.02.2024 07:00;70,91
1707544800;10.02.2024 08:00;94,97
1707548400;10.02.2024 09:00;107,73
1707552000;10.02.2024 10:00;110
1707555600;10.02.2024 11:00;103,05
1707559200;10.02.2024 12:00;86,82
1707562800;10.02.2024 13:00;92,6
1707566400;10.02.2024 14:00;92,73
1707570000;10.02.2024 15:00;99,07
1707573600;10.02.2024 16:00;79,98
1707577200;10.02.2024 17:00;130,01
1707580800;10.02.2024 18:00;154,99
1707584400;10.02.2024 19:00;121,28
1707588000;10.02.2024 20:00;83,32
1707591600;10.02.2024 21:00;74,4
1707595200;10.02.2024 22:00;122,02
1707598800;10.02.2024 23:00;92,38
1707602400;11.02.2024 00:00;70
1707606000;11.02.2024 01:00;74,72
1707609600;11.02.2024 02:00;74,48
1707613200;11.02.2024 03:00;64,75
1707616800;11.02.2024 04:00;62,02
1707620400;11.02.2024 05:00;55,99
1707624000;11.02.2024 06:00;46,25
1707627600;11.02.2024 07:00;49,19
1707631200;11.02.2024 08:00;72,49
1707634800;11.02.2024 09:00;59,82
1707638400;11.02.2024 10:00;89,06
1707642000;11.02.2024 11:00;89,1
1707645600;11.02.2024 12:00;71,9
1707649200;11.02.2024 13:00;68,34
1707652800;11.02.2024 14:00;73,81
1707656400;11.02.2024 15:00;79,92
1707660000;11.02.2024 16:00;69,8
1707663600;11.02.2024 17:00;69,31
1707667200;11.02.2024 18:00;77,55
1707670800;11.02.2024 19:00;81,31
1707674400;11.02.2024 20:00;80,15
1707678000;11.02.2024 21:00;76,75
1707681600;11.02.2024 22:00;70,72
1707685200;11.02.2024 23:00;68,39
1707688800;12.02.2024 00:00;64,01
1707692400;12.02.2024 01:00;65
1707696000;12.02.2024 02:00;59,94
1707699600;12.02.2024 03:00;58,79
1707703200;12.02.2024 04:00;57,77
1707706800;12.02.2024 05:00;59,21
1707710400;12.02.2024 06:00;65
1707714000;12.02.2024 07:00;95,07
1707717600;12.02.2024 08:00;90,09
1707721200;12.02.2024 09:00;104
1707724800;12.02.2024 10:00;96,5
1707728400;12.02.2024 11:00;96,46
1707732000;12.02.2024 12:00;80,04
1707735600;12.02.2024 13:00;79,89
1707739200;12.02.2024 14:00;99,75
1707742800;12.02.2024 15:00;92,51
1707746400;12.02.2024 16:00;100,15
1707750000;12.02.2024 17:00;118,97
1707753600;12.02.2024 18:00;94,8
1707757200;12.02.2024 19:00;99,85
1707760800;12.02.2024 20:00;102,21
1707764400;12.02.2024 21:00;79,15
1707768000;12.02.2024 22:00;71,54
1707771600;12.02.2024 23:00;65,87
1707775200;13.02.2024 00:00;61,9
1707778800;13.02.2024 01:00;68,59
1707782400;13.02.2024 02:00;65,37
1707786000;13.02.2024 03:00;63,41
1707789600;13.02.2024 04:00;60,49
1707793200;13.02.2024 05:00;60,06
1707796800;13.02.2024 06:00;72,59
1707800400;13.02.2024 07:00;72,15
1707804000;13.02.2024 08:00;144,32
1707807600;13.02.2024 09:00;250
1707811200;13.02.2024 10:00;153,7
1707814800;13.02.2024 11:00;124,92
1707818400;13.02.2024 12:00;63,87
1707822000;13.02.2024 13:00;155,81
1707825600;13.02.2024 14:00;133,96
1707829200;13.02.2024 15:00;86,86
1707832800;13.02.2024 16:00;70,7
1707836400;13.02.2024 17:00;112,89
1707840000;13.02.2024 18:00;116,7
1707843600;13.02.2024 19:00;115,92
1707847200;13.02.2024 20:00;115,88
1707850800;13.02.2024 21:00;115,32
1707854400;13.02.2024 22:00;111,19
1707858000;13.02.2024 23:00;92,29
1707861600;14.02.2024 00:00;73,96
1707865200;14.02.2024 01:00;77,4
1707868800;14.02.2024 02:00;67,86
1707872400;14.02.2024 03:00;71,39
1707876000;14.02.2024 04:00;71,39
1707879600;14.02.2024 05:00;57,49
1707883200;14.02.2024 06:00;82,27
1707886800;14.02.2024 07:00;116,21
1707890400;14.02.2024 08:00;114,52
1707894000;14.02.2024 09:00;126,06
1707897600;14.02.2024 10:00;126,03
1707901200;14.02.2024 11:00;77,4
1707904800;14.02.2024 12:00;63,29
1707908400;14.02.2024 13:00;125,05
1707912000;14.02.2024 14:00;77,39
1707915600;14.02.2024 15:00;119,63
1707919200;14.02.2024 16:00;78,65
1707922800;14.02.2024 17:00;104,63
1707926400;14.02.2024 18:00;112,56
1707930000;14.02.2024 19:00;110,39
1707933600;14.02.2024 20:00;105,45
1707937200;14.02.2024 21:00;97,12
1707940800;14.02.2024 22:00;84,92
1707944400;14.02.2024 23:00;68,2
1707948000;15.02.2024 00:00;63,8
1707951600;15.02.2024 01:00;62,44
1707955200;15.02.2024 02:00;61,56
1707958800;15.02.2024 03:00;60,55
1707962400;15.02.2024 04:00;59,59
1707966000;15.02.2024 05:00;61,49
1707969600;15.02.2024 06:00;70
1707973200;15.02.2024 07:00;93,26
1707976800;15.02.2024 08:00;99
1707980400;15.02.2024 09:00;99,05
1707984000;15.02.2024 10:00;99,02
1707987600;15.02.2024 11:00;77,09
1707991200;15.02.2024 12:00;75,17
1707994800;15.02.2024 13:00;97,63
1707998400;15.02.2024 14:00;87,18
1708002000;15.02.2024 15:00;77,1
1708005600;15.02.2024 16:00;83,86
1708009200;15.02.2024 17:00;109,11
1708012800;15.02.2024 18:00;110,74
1708016400;15.02.2024 19:00;110,62
1708020000;15.02.2024 20:00;110,07
1708023600;15.02.2024 21:00;100,97
1708027200;15.02.2024 22:00;97,82
1708030800;15.02.2024 23:00;79,87
1708034400;16.02.2024 00:00;70,51
1708038000;16.02.2024 01:00;51,76
1708041600;16.02.2024 02:00;51,08
1708045200;16.02.2024 03:00;49,92
1708048800;16.02.2024 04:00;48,74
1708052400;16.02.2024 05:00;51
1708056000;16.02.2024 06:00;53,2
1708059600;16.02.2024 07:00;90,16
1708063200;16.02.2024 08:00;87,48
1708066800;16.02.2024 09:00;70,5
1708070400;16.02.2024 10:00;64,8
1708074000;16.02.2024 11:00;54,31
1708077600;16.02.2024 12:00;52,89
1708081200;16.02.2024 13:00;52,37
1708084800;16.02.2024 14:00;52,31
1708088400;16.02.2024 15:00;53,77
1708092000;16.02.2024 16:00;62,67
1708095600;16.02.2024 17:00;69,5
1708099200;16.02.2024 18:00;86,28
1708102800;16.02.2024 19:00;76,48
1708106400;16.02.2024 20:00;64,02
1708110000;16.02.2024 21:00;26,36
1708113600;16.02.2024 22:00;25,51
1708117200;16.02.2024 23:00;24,43
1708120800;17.02.2024 00:00;19,56
1708124400;17.02.2024 01:00;19,32
1708128000;17.02.2024 02:00;18,88
1708131600;17.02.2024 03:00;18,43
1708135200;17.02.2024 04:00;13,22
1708138800;17.02.2024 05:00;11,16
1708142400;17.02.2024 06:00;9,99
1708146000;17.02.2024 07:00;11,11
1708149600;17.02.2024 08:00;57,21
1708153200;17.02.2024 09:00;64,88
1708156800;17.02.2024 10:00;63,17
1708160400;17.02.2024 11:00;62,04
1708164000;17.02.2024 12:00;61,05
1708167600;17.02.2024 13:00;58,45
1708171200;17.02.2024 14:00;55,23
1708174800;17.02.2024 15:00;59,08
1708178400;17.02.2024 16:00;68,2
1708182000;17.02.2024 17:00;73,99
1708185600;17.02.2024 18:00;85,82
1708189200;17.02.2024 19:00;106,98
1708192800;17.02.2024 20:00;88,11
1708196400;17.02.2024 21:00;78,99
1708200000;17.02.2024 22:00;72,78
1708203600;17.02.2024 23:00;70,7
1708207200;18.02.2024 00:00;65,62
1708210800;18.02.2024 01:00;60,88
1708214400;18.02.2024 02:00;53,49
1708218000;18.02.2024 03:00;50,2
1708221600;18.02.2024 04:00;49,11
1708225200;18.02.2024 05:00;48,99
1708228800;18.02.2024 06:00;48,47
1708232400;18.02.2024 07:00;46,02
1708236000;18.02.2024 08:00;48,97
1708239600;18.02.2024 09:00;47,28
1708243200;18.02.2024 10:00;43,03
1708246800;18.02.2024 11:00;40,45
1708250400;18.02.2024 12:00;41
1708254000;18.02.2024 13:00;40,18
1708257600;18.02.2024 14:00;39,94
1708261200;18.02.2024 15:00;43,09
1708264800;18.02.2024 16:00;53,92
1708268400;18.02.2024 17:00;79,09
1708272000;18.02.2024 18:00;148,57
1708275600;18.02.2024 19:00;101,41
1708279200;18.02.2024 20:00;79,09
1708282800;18.02.2024 21:00;79
1708286400;18.02.2024 22:00;59,83
1708290000;18.02.2024 23:00;57,33
1708293600;19.02.2024 00:00;53,94
1708297200;19.02.2024 01:00;44
1708300800;19.02.2024 02:00;43,15
1708304400;19.02.2024 03:00;44,23
1708308000;19.02.2024 04:00;43,91
1708311600;19.02.2024 05:00;44,92
1708315200;19.02.2024 06:00;51,57
1708318800;19.02.2024 07:00;66,96
1708322400;19.02.2024 08:00;79,09
1708326000;19.02.2024 09:00;89,02
1708329600;19.02.2024 10:00;79,03
1708333200;19.02.2024 11:00;79,65
1708336800;19.02.2024 12:00;83,39
1708340400;19.02.2024 13:00;83,53
1708344000;19.02.2024 14:00;90,85
1708347600;19.02.2024 15:00;90,4
1708351200;19.02.2024 16:00;87,66
1708354800;19.02.2024 17:00;92,62
1708358400;19.02.2024 18:00;93,44
1708362000;19.02.2024 19:00;95,3
1708365600;19.02.2024 20:00;88,07
1708369200;19.02.2024 21:00;79,09
1708372800;19.02.2024 22:00;70,41
1708376400;19.02.2024 23:00;66,27
1708380000;20.02.2024 00:00;59,07
1708383600;20.02.2024 01:00;58,06
1708387200;20.02.2024 02:00;54,32
1708390800;20.02.2024 03:00;53,96
1708394400;20.02.2024 04:00;53,52
1708398000;20.02.2024 05:00;52,53
1708401600;20.02.2024 06:00;73,9
1708405200;20.02.2024 07:00;69,15
1708408800;20.02.2024 08:00;86,53
1708412400;20.02.2024 09:00;88,71
1708416000;20.02.2024 10:00;77,78
1708419600;20.02.2024 11:00;80,22
1708423200;20.02.2024 12:00;93,01
1708426800;20.02.2024 13:00;90,13
1708430400;20.02.2024 14:00;83,05
1708434000;20.02.2024 15:00;80,38
1708437600;20.02.2024 16:00;75,04
1708441200;20.02.2024 17:00;91,09
1708444800;20.02.2024 18:00;93,07
1708448400;20.02.2024 19:00;92,27
1708452000;20.02.2024 20:00;93,72
1708455600;20.02.2024 21:00;92,38
1708459200;20.02.2024 22:00;78,33
1708462800;20.02.2024 23:00;68,87
1708466400;21.02.2024 00:00;58,9
1708470000;21.02.2024 01:00;49,18
1708473600;21.02.2024 02:00;46,95
1708477200;21.02.2024 03:00;45,64
1708480800;21.02.2024 04:00;43,31
1708484400;21.02.2024 05:00;43,07
1708488000;21.02.2024 06:00;94
1708491600;21.02.2024 07:00;79,38
1708495200;21.02.2024 08:00;88,33
1708498800;21.02.2024 09:00;94,04
1708502400;21.02.2024 10:00;70,08
1708506000;21.02.2024 11:00;70,07
1708509600;21.02.2024 12:00;60,39
1708513200;21.02.2024 13:00;53,01
1708516800;21.02.2024 14:00;62,98
1708520400;21.02.2024 15:00;55,28
1708524000;21.02.2024 16:00;64,26
1708527600;21.02.2024 17:00;68,66
1708531200;21.02.2024 18:00;104,31
1708534800;21.02.2024 19:00;103,8
1708538400;21.02.2024 20:00;94,07
1708542000;21.02.2024 21:00;99,46
1708545600;21.02.2024 22:00;77,9
1708549200;21.02.2024 23:00;68,59
1708552800;22.02.2024 00:00;34,75
1708556400;22.02.2024 01:00;30,98
1708560000;22.02.2024 02:00;29,27
1708563600;22.02.2024 03:00;30,41
1708567200;22.02.2024 04:00;30,32
1708570800;22.02.2024 05:00;36,62
1708574400;22.02.2024 06:00;80,03
1708578000;22.02.2024 07:00;76,9
1708581600;22.02.2024 08:00;101,09
1708585200;22.02.2024 09:00;101,07
1708588800;22.02.2024 10:00;93,6
1708592400;22.02.2024 11:00;75,06
1708596000;22.02.2024 12:00;67,67
1708599600;22.02.2024 13:00;101,03
1708603200;22.02.2024 14:00;69,54
1708606800;22.02.2024 15:00;72,53
1708610400;22.02.2024 16:00;78,88
1708614000;22.02.2024 17:00;85
1708617600;22.02.2024 18:00;88,51
1708621200;22.02.2024 19:00;85,47
1708624800;22.02.2024 20:00;85,47
1708628400;22.02.2024 21:00;43,95
1708632000;22.02.2024 22:00;24,44
1708635600;22.02.2024 23:00;12,06
1708639200;23.02.2024 00:00;4,02
1708642800;23.02.2024 01:00;10,15
1708646400;23.02.2024 02:00;9,06
1708650000;23.02.2024 03:00;6,2
1708653600;23.02.2024 04:00;4,42
1708657200;23.02.2024 05:00;7,52
1708660800;23.02.2024 06:00;24,24
1708664400;23.02.2024 07:00;34,8
1708668000;23.02.2024 08:00;68,11
1708671600;23.02.2024 09:00;72,61
1708675200;23.02.2024 10:00;64,23
1708678800;23.02.2024 11:00;61,89
1708682400;23.02.2024 12:00;61,36
1708686000;23.02.2024 13:00;61,97
1708689600;23.02.2024 14:00;68,52
1708693200;23.02.2024 15:00;83,36
1708696800;23.02.2024 16:00;92,17
1708700400;23.02.2024 17:00;88,8
1708704000;23.02.2024 18:00;87,99
1708707600;23.02.2024 19:00;86,44
1708711200;23.02.2024 20:00;84,01
1708714800;23.02.2024 21:00;72,97
1708718400;23.02.2024 22:00;69,26
1708722000;23.02.2024 23:00;67,98
1708725600;24.02.2024 00:00;65,1
1708729200;24.02.2024 01:00;66,47
1708732800;24.02.2024 02:00;63,9
1708736400;24.02.2024 03:00;59,5
1708740000;24.02.2024 04:00;55,2
1708743600;24.02.2024 05:00;55,39
1708747200;24.02.2024 06:00;57,1
1708750800;24.02.2024 07:00;61,67
1708754400;24.02.2024 08:00;66,11
1708758000;24.02.2024 09:00;64,4
1708761600;24.02.2024 10:00;57,6
1708765200;24.02.2024 11:00;49,39
1708768800;24.02.2024 12:00;46,33
1708772400;24.02.2024 13:00;40,4
1708776000;24.02.2024 14:00;32,22
1708779600;24.02.2024 15:00;37,6
1708783200;24.02.2024 16:00;45
1708786800;24.02.2024 17:00;55,71
1708790400;24.02.2024 18:00;60,94
1708794000;24.02.2024 19:00;72,83
1708797600;24.02.2024 20:00;74,13
1708801200;24.02.2024 21:00;65,17
1708804800;24.02.2024 22:00;59,94
1708808400;24.02.2024 23:00;56,41
1708812000;25.02.2024 00:00;49,54
1708815600;25.02.2024 01:00;56,57
1708819200;25.02.2024 02:00;55,44
1708822800;25.02.2024 03:00;55,39
1708826400;25.02.2024 04:00;52,41
1708830000;25.02.2024 05:00;55,19
1708833600;25.02.2024 06:00;46,1
1708837200;25.02.2024 07:00;56,73
1708840800;25.02.2024 08:00;59,92
1708844400;25.02.2024 09:00;61,79
1708848000;25.02.2024 10:00;61,97
1708851600;25.02.2024 11:00;56,3
1708855200;25.02.2024 12:00;54,11
1708858800;25.02.2024 13:00;50
1708862400;25.02.2024 14:00;46,03
1708866000;25.02.2024 15:00;49,84
1708869600;25.02.2024 16:00;55
1708873200;25.02.2024 17:00;67,44
1708876800;25.02.2024 18:00;81
1708880400;25.02.2024 19:00;92,63
1708884000;25.02.2024 20:00;79,08
1708887600;25.02.2024 21:00;69,97
1708891200;25.02.2024 22:00;65,87
1708894800;25.02.2024 23:00;65,23
1708898400;26.02.2024 00:00;49,6
1708902000;26.02.2024 01:00;56,45
1708905600;26.02.2024 02:00;55,45
1708909200;26.02.2024 03:00;54,36
1708912800;26.02.2024 04:00;51,8
1708916400;26.02.2024 05:00;53,26
1708920000;26.02.2024 06:00;57,92
1708923600;26.02.2024 07:00;69,68
1708927200;26.02.2024 08:00;79,61
1708930800;26.02.2024 09:00;92
1708934400;26.02.2024 10:00;92,03
1708938000;26.02.2024 11:00;72,61
1708941600;26.02.2024 12:00;92,07
1708945200;26.02.2024 13:00;92,02
1708948800;26.02.2024 14:00;92
1708952400;26.02.2024 15:00;92,06
1708956000;26.02.2024 16:00;82,02
1708959600;26.02.2024 17:00;72,05
1708963200;26.02.2024 18:00;77,76
1708966800;26.02.2024 19:00;90,08
1708970400;26.02.2024 20:00;95,14
1708974000;26.02.2024 21:00;95,54
1708977600;26.02.2024 22:00;77,48
1708981200;26.02.2024 23:00;65,21
1708984800;27.02.2024 00:00;60,76
1708988400;27.02.2024 01:00;57,62
1708992000;27.02.2024 02:00;57,55
1708995600;27.02.2024 03:00;57,35
1708999200;27.02.2024 04:00;56,87
1709002800;27.02.2024 05:00;57,35
1709006400;27.02.2024 06:00;67,66
1709010000;27.02.2024 07:00;91,37
1709013600;27.02.2024 08:00;96,23
1709017200;27.02.2024 09:00;111,12
1709020800;27.02.2024 10:00;104,08
1709024400;27.02.2024 11:00;93,39
1709028000;27.02.2024 12:00;80,01
1709031600;27.02.2024 13:00;90,33
